gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,city_development_index,training_hours,target
1.0,0.0,3.0,0.0,5.0,11.0,6.0,5.0,1.0,0.624,2.0,1.0
1.0,0.0,3.0,0.0,5.0,21.0,1.0,5.0,4.0,0.91,28.0,0.0
1.0,0.0,3.0,0.0,4.0,21.0,2.4718269532699733,4.273453758824453,3.0,0.754,46.0,0.0
1.0,0.0,3.0,0.0,5.0,18.0,3.0,5.0,0.0,0.855,210.0,0.0
1.0,0.0,3.0,0.0,5.0,1.0,6.0,5.0,0.0,0.926,36.0,0.0
1.0,1.0,0.0,0.0,5.0,14.0,2.448959242434227,4.13157949609558,0.0,0.949,160.0,1.0
1.0,0.0,0.0,0.0,5.0,11.0,3.1252202817171923,2.0,1.0,0.624,101.0,0.0
1.0,0.0,3.0,2.0,5.0,16.0,3.0,4.181829385682992,0.0,0.926,46.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,1.0,5.0,4.0,0.925,19.0,0.0
1.0,0.0,3.0,0.0,5.0,13.0,0.0,5.0,1.0,0.624,26.0,1.0
0.9391807014958165,0.0,0.0,0.0,5.0,17.0,6.0,2.0,0.0,0.698,90.0,0.0
1.0,0.0,3.0,0.0,5.0,19.0,6.0,5.0,3.0,0.8959999999999999,59.0,0.0
1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.92,260.0,0.0
0.0,0.0,3.0,0.0,5.0,2.0,3.0,5.0,4.0,0.624,74.0,0.0
1.0,0.0,3.0,3.0,5.0,21.0,0.0,5.0,1.0,0.91,20.0,1.0
1.0,0.0,3.0,0.0,5.0,3.0,0.0,5.0,1.0,0.878,8.0,0.0
1.0,0.0,3.0,0.0,5.0,16.0,0.0,5.0,0.0,0.92,131.0,0.0
1.0,0.0,0.0,2.0,5.0,17.0,2.5096681551800293,4.121048068736931,0.0,0.836,45.0,0.0
1.0,0.0,0.0,0.0,5.0,2.0,2.3522096878473686,5.0,1.0,0.693,109.0,0.0
1.0,0.0,3.0,0.0,2.0,13.0,0.0,5.0,0.0,0.855,70.0,0.0
0.0,0.0,3.0,0.0,5.0,21.0,0.0,2.0,4.0,0.92,17.0,0.0
0.0,1.0,3.0,2.0,5.0,6.0,3.0,5.0,0.0,0.92,51.0,0.0
0.0,0.0,3.0,0.0,5.0,16.0,3.0,5.0,2.0,0.92,60.0,1.0
0.9391807014958165,1.0,3.0,3.0,5.0,21.0,1.0,4.0,4.0,0.893,4.0,0.0
1.0,1.0,3.0,0.0,5.0,3.0,0.0,5.0,4.0,0.926,7.0,0.0
0.9391807014958165,0.0,3.0,2.0,5.0,21.0,0.0,5.0,2.0,0.804,164.0,0.0
1.0,0.0,3.0,0.0,5.0,12.0,2.5191046906295362,4.265252293270814,3.0,0.6659999999999999,290.0,0.0
1.0,1.0,3.0,1.0,4.7112075789636245,11.0,6.0,2.0,6.0,0.804,145.0,0.0
0.9391807014958165,1.0,3.0,3.0,5.0,13.16345549803646,2.399668263941618,4.285971426504302,1.9286187487476179,0.92,70.0,0.0
1.0,1.0,3.0,0.757173706831155,4.910132917147536,13.0,2.6220768851688825,4.2473892788022045,0.0,0.624,24.0,0.0
1.0,1.0,3.0,2.0,2.0,13.0,2.0,5.0,0.0,0.92,133.0,1.0
0.9391807014958165,1.0,0.0,0.0,5.0,11.0,2.6633208015986094,4.094393305687606,0.0,0.55,20.0,0.0
1.0,0.0,3.0,0.0,5.0,1.0,6.0,1.0,0.0,0.92,76.0,0.0
0.0,1.0,0.0,2.0,5.0,15.0,2.5034004234216076,4.122135358209462,3.0,0.698,21.0,1.0
0.0,0.0,3.0,0.0,4.0,18.0,5.0,5.0,1.0,0.624,34.0,0.0
1.0,1.0,3.0,0.0,5.0,19.0,6.0,5.0,1.0,0.92,15.0,0.0
1.0,1.0,3.0,0.0,5.0,21.0,2.3848526809094652,4.288541547256299,4.0,0.866,156.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,5.0,5.0,4.0,0.92,15.0,0.0
0.9391807014958165,0.0,3.0,2.0,5.0,21.0,2.299012646722181,4.303432574679119,6.0,0.926,120.0,0.0
0.8940836486938479,0.0,3.0,0.0,3.0,5.0,2.0,4.35530354099765,4.0,0.769,47.0,0.0
1.0,0.0,3.0,0.0,5.0,3.0,2.5254321665302824,4.2641546397336585,1.0,0.754,100.0,1.0
1.0,0.0,1.0,0.0,5.0,16.0,4.0,5.0,6.0,0.855,102.0,0.0
1.0,1.0,3.0,1.0,4.583011249911771,14.0,2.3022361288148785,4.302873383845917,6.0,0.92,52.0,0.0
0.9306498158844482,0.0,3.0,1.0,4.57638040530564,19.0,2.379420466612645,4.289483896042928,3.0,0.926,39.0,0.0
1.0,0.0,0.0,1.0,4.525399687150255,14.0,2.464539405882264,4.128876740401767,0.0,0.92,112.0,1.0
1.0,1.0,3.0,3.0,5.0,21.0,3.0,5.0,4.0,0.92,14.0,0.0
0.9306349269893914,0.0,3.0,0.7571065473331451,4.594062657588655,2.0,2.4684242387503024,4.274044041851529,0.0,0.91,4.0,0.0
0.826438069490895,0.0,3.0,2.0,0.0,21.0,1.0,2.0,4.0,0.91,55.0,0.0
1.0,0.0,3.0,0.0,5.0,16.0,2.0,5.0,3.0,0.624,49.0,1.0
1.0,0.0,3.0,0.0,5.0,6.0,2.3612138122296837,4.292642280033118,4.0,0.91,72.0,0.0
1.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,2.0,0.925,141.0,1.0
1.0,1.0,3.0,1.0,4.57638040530564,16.0,2.2321039170613477,5.0,6.0,0.926,28.0,0.0
1.0,0.0,3.0,0.0,5.0,4.0,2.0,5.0,0.0,0.92,6.0,0.0
1.0,0.0,3.0,0.0,3.0,8.0,5.0,5.0,0.0,0.92,125.0,0.0
0.9391807014958165,0.0,3.0,0.0,5.0,21.0,2.2920284355213365,4.304644154817725,6.0,0.939,326.0,0.0
1.0,0.0,3.0,0.0,4.0,21.0,0.0,5.0,1.0,0.92,33.0,0.0
0.9391807014958165,1.0,3.0,2.0,5.0,16.0,2.0,5.0,4.0,0.804,40.0,0.0
0.9256346567008148,0.0,3.0,0.0,5.0,9.0,2.463051768595806,4.274976026573534,0.0,0.92,198.0,1.0
0.0,0.0,3.0,2.0,5.0,6.0,2.0,5.0,4.0,0.92,55.0,0.0
1.0,1.0,3.0,0.0,5.0,21.0,4.0,5.0,4.0,0.698,32.0,0.0
1.0,0.0,3.0,0.0,0.0,21.0,0.0,5.0,4.0,0.92,11.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,6.0,5.0,0.0,0.754,41.0,0.0
1.0,0.0,3.0,2.0,5.0,21.0,2.0,4.0,4.0,0.92,87.0,1.0
1.0,0.0,3.0,2.0,5.0,1.0,0.0,5.0,3.0,0.855,114.0,0.0
0.9318194194128443,0.0,2.623446674040437,0.7560019973471259,4.828352500338594,21.0,2.4752969044276742,4.254546146550527,4.0,0.698,33.0,0.0
1.0,0.0,1.0,2.0,5.0,15.0,6.0,0.0,0.0,0.698,15.0,0.0
0.9357968852808508,1.0,0.0,1.0,4.594062657588655,13.0,2.46991187603676,4.1279447556797635,0.0,0.91,8.0,0.0
0.0,0.0,1.0,1.0,4.629427162154683,11.0,0.0,2.0,0.0,0.878,22.0,0.0
1.0,0.0,3.0,2.0,5.0,21.0,5.0,5.0,3.0,0.92,13.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,6.0,4.0,0.0,0.949,246.0,0.0
1.0,0.0,3.0,2.0,5.0,19.0,2.23519676952794,5.0,0.0,0.92,22.0,0.0
1.0,0.0,3.0,2.0,5.0,21.0,6.0,1.0,0.0,0.92,81.0,0.0
0.9391807014958165,0.0,0.0,0.0,5.0,14.0,3.2926822827315103,1.0,0.0,0.7759999999999999,11.0,0.0
1.0,1.0,0.0,0.0,5.0,15.0,5.0,3.689039855503592,1.8571755847399407,0.698,24.0,1.0
1.0,0.0,3.0,0.0,5.0,21.0,0.0,1.0,0.0,0.92,50.0,0.0
1.0,1.0,0.0,1.0,4.578590686841017,16.0,2.301574778039538,4.157146891562952,6.0,0.924,15.0,0.0
1.0,0.0,3.0,2.0,5.0,21.0,2.2254027367170632,5.0,4.0,0.939,31.0,0.0
1.0,0.0,3.0,2.0,5.0,21.0,3.0,5.0,6.0,0.926,84.0,0.0
1.0,0.0,1.0,0.0,5.0,14.0,2.0,5.0,0.0,0.897,42.0,0.0
0.9256346567008148,0.0,3.0,0.0,5.0,1.0,2.387777491213186,5.0,4.0,0.624,105.0,1.0
0.0,0.0,3.0,0.0,5.0,21.0,3.0,5.0,4.0,0.92,72.0,0.0
1.0,0.0,3.0,0.0,5.0,5.0,2.302724048381884,5.0,4.0,0.789,42.0,1.0
1.0,0.0,3.0,0.0,5.0,6.0,3.0,0.0,0.0,0.698,152.0,0.0
1.0,0.0,3.0,0.0,5.0,3.0,2.0,5.0,0.0,0.92,60.0,0.0
1.0,1.0,0.0,2.0,5.0,11.0,2.4627488826744126,4.129187349902821,6.0,0.624,8.0,0.0
1.0,1.0,0.0,2.0,5.0,4.0,2.416306662776451,4.137243874770557,2.0,0.91,17.0,1.0
1.0,1.0,3.0,1.0,4.579695827608706,0.0,2.4614400275494575,4.275255621990135,0.0,0.923,33.0,0.0
1.0,0.0,3.0,2.0,5.0,14.0,0.0,1.0,6.0,0.91,38.0,0.0
1.0,0.0,3.0,0.0,2.0,5.0,6.0,0.0,1.0,0.92,178.0,0.0
1.0,0.0,3.0,0.0,5.0,6.0,3.0,5.0,0.0,0.92,11.0,0.0
1.0,0.0,3.0,1.0,4.6128500506393575,21.0,2.316741798232017,4.300357025096505,6.0,0.893,87.0,0.0
1.0,0.0,3.0,0.0,5.0,4.0,2.365631276637929,4.291875964126265,6.0,0.802,84.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,0.0,0.0,1.0,0.884,32.0,0.0
0.9256346567008148,0.0,3.0,2.0,5.0,19.0,0.0,5.0,0.0,0.887,31.0,1.0
1.0,1.0,3.0,0.0,5.0,11.0,4.0,4.0,0.0,0.624,39.0,0.0
0.9391807014958165,0.0,3.0,0.0,5.0,17.0,2.309940704137267,5.0,0.0,0.775,12.0,0.0
0.9391807014958165,0.0,0.0,0.0,5.0,15.0,2.0,5.0,0.0,0.624,50.0,0.0
1.0,0.0,3.0,0.0,5.0,13.0,0.0,5.0,0.0,0.903,55.0,1.0
0.9256346567008148,0.0,3.0,0.0,5.0,15.0,3.0,5.0,2.0862246617582163,0.55,7.0,1.0
1.0,0.0,3.0,2.0,2.0,11.0,3.0,0.0,0.0,0.92,104.0,0.0
0.8354405510968776,0.0,0.0,0.0,1.0,21.0,2.357328979361646,4.1474749785833565,4.0,0.92,90.0,1.0
1.0,0.0,3.0,2.0,4.0,21.0,0.0,5.0,4.0,0.92,8.0,0.0
1.0,1.0,0.0,0.0,5.0,11.0,2.4627488826744126,4.129187349902821,6.0,0.624,102.0,0.0
0.9256346567008148,0.0,3.0,2.0,5.0,20.0,2.387777491213186,5.0,0.0,0.624,202.0,1.0
0.9391807014958165,0.0,3.0,0.0,5.0,14.0,0.0,5.0,0.0,0.555,22.0,0.0
1.0,1.0,0.0,0.0,5.0,13.0,2.387777491213186,5.0,6.0,0.624,42.0,0.0
0.9306802416588653,1.0,3.0,4.0,4.583011249911771,14.0,2.23519676952794,5.0,6.0,0.92,50.0,0.0
1.0,0.0,3.0,2.0,5.0,13.0,3.0,1.0,0.0,0.624,88.0,0.0
0.9391807014958165,0.0,3.0,0.0,5.0,15.0,1.0,5.0,3.0,0.754,81.0,0.0
1.0,0.0,3.0,2.0,5.0,21.0,2.0,5.0,0.0,0.92,7.0,0.0
1.0,1.0,3.0,0.7546466085054642,4.910132917147536,13.0,2.387777491213186,5.0,6.0,0.624,218.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,2.0,5.0,4.0,0.91,62.0,0.0
1.0,0.0,3.0,0.0,5.0,16.0,3.0,5.0,0.0,0.92,83.0,0.0
1.0,0.0,3.0,0.0,5.0,19.0,1.0,5.0,4.0,0.939,11.0,0.0
1.0,1.0,1.0,3.0,5.0,21.0,3.0,4.084601905982936,4.0,0.926,10.0,0.0
1.0,0.0,3.0,2.0,5.0,1.0,1.0,5.0,0.0,0.939,114.0,0.0
0.9391807014958165,0.0,3.0,2.0,5.0,13.0,3.0,5.0,0.0,0.624,36.0,0.0
0.9391807014958165,1.0,1.6114864794600399,2.0,5.0,16.0,2.294991917215402,5.0,0.0,0.804,17.0,0.0
1.0,1.0,0.0,0.0,5.0,11.0,2.3090962362558325,4.155842112952146,6.0,0.91,80.0,1.0
1.0,0.0,1.0,0.0,5.0,21.0,3.0,4.0,4.0,0.92,108.0,0.0
1.0,0.0,3.0,0.0,5.0,11.0,0.0,5.0,1.0,0.92,45.0,0.0
1.0,1.0,0.0,0.0,5.0,15.0,2.3037237661013363,4.15677409767415,6.0,0.92,77.0,0.0
1.0,0.0,3.0,2.0,5.0,6.0,0.0,5.0,1.0,0.926,8.0,0.0
0.9391807014958165,1.0,3.0,0.0,5.0,15.0,2.485616143244689,4.271061690741115,0.0,0.878,28.0,0.0
0.0,0.0,3.0,0.0,5.0,19.0,0.0,1.0,4.0,0.727,37.0,0.0
0.9256346567008148,1.0,0.0,0.0,5.0,11.0,2.4431092694066057,4.132594315225161,1.0,0.91,108.0,1.0
1.0,0.0,3.0,0.0,5.0,4.0,4.0,5.0,1.0,0.92,162.0,0.0
0.9358364442430226,0.0,0.0,1.0,4.766464617348044,19.0,2.4465119839262766,4.1320040321980835,4.0,0.754,41.0,0.0
1.0,0.0,3.0,2.0,5.0,10.0,0.0,5.0,3.0,0.903,4.0,0.0
0.0,1.0,3.0,3.0,5.0,13.0,1.0,4.0,0.0,0.884,41.0,0.0
0.9391807014958165,0.0,3.0,0.0,5.0,8.0,2.0,5.0,1.0,0.903,12.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,3.0,5.0,0.0,0.92,190.0,0.0
0.9256346567008148,0.0,3.0,0.0,5.0,17.0,3.0,5.0,4.0,0.624,29.0,1.0
1.0,0.0,3.0,0.0,5.0,16.0,0.0,4.0,0.0,0.92,11.0,0.0
1.0,1.0,0.0,1.0,4.583011249911771,13.0,2.0,5.0,0.0,0.92,30.0,0.0
1.0,0.0,3.0,2.0,5.0,4.0,0.0,4.702251851626967,4.0,0.92,39.0,0.0
1.0,0.0,0.0,1.0,4.7112075789636245,19.0,2.5268600596744157,4.118065717626517,0.0,0.804,16.0,0.0
1.0,1.0,3.0,0.0,5.0,21.0,3.0,5.0,4.0,0.926,5.0,0.0
1.0,1.0,0.0,1.0,4.828352500338594,18.0,2.4229926035311435,4.136084036845653,6.0,0.698,39.0,0.0
1.0,0.0,3.0,2.0,5.0,1.0,3.0,5.0,4.0,0.926,29.0,0.0
0.9391807014958165,0.0,0.0,2.0,5.0,14.0,3.0,2.0,1.0,0.624,210.0,0.0
2.0,1.0,1.0,1.0,4.583011249911771,16.0,3.0,1.0,0.0,0.92,54.0,0.0
1.0,0.0,3.0,0.0,5.0,19.0,3.0,5.0,2.0,0.92,44.0,0.0
1.0,0.0,3.0,0.0,5.0,6.0,2.3612138122296837,4.292642280033118,4.0,0.91,47.0,0.0
1.0,0.0,3.0,0.0,5.0,21.0,1.0,2.0,4.0,0.92,74.0,0.0
1.0,0.0,3.0,2.0,5.0,16.0,2.387777491213186,5.0,0.0,0.624,8.0,1.0
0.9256346567008148,1.0,0.0,0.0,5.0,17.0,2.4627488826744126,4.129187349902821,6.0,0.624,20.0,1.0
1.0,0.0,3.0,0.0,5.0,13.0,4.0,5.0,0.0,0.92,162.0,0.0
0.8489865958918793,1.0,3.0,0.0,1.0,11.0,3.0,5.0,0.0,0.893,110.0,0.0
2.0,0.0,1.0,1.0,4.757623491206537,13.0,2.3166418844815513,5.0,0.0,0.762,262.0,0.0
1.0,0.0,3.0,2.0,5.0,5.0,2.508180517893571,4.267147354908698,0.0,0.836,6.0,0.0
1.0,0.0,1.0,0.0,5.0,19.0,2.3661275239470365,5.0,0.0,0.6659999999999999,19.0,1.0
