0,1,2,3,4,5,6,7,8,9,10
1.0,0.0,3.0,0.0,4.0,21.0,2.4718269532699733,4.273453758824453,3.0,0.754,46.0
1.0,0.0,3.0,0.0,5.0,18.0,3.0,5.0,0.0,0.855,210.0
1.0,0.0,3.0,0.0,5.0,1.0,6.0,5.0,0.0,0.9259999999999999,36.0
1.0,1.0,0.0,0.0,5.0,14.0,2.4489592424342272,4.13157949609558,0.0,0.9490000000000001,160.0
1.0,0.0,0.0,0.0,5.0,11.0,3.1252202817171923,2.0,1.0,0.624,101.0
1.0,0.0,3.0,2.0,5.0,16.0,3.0,4.181829385682992,0.0,0.9259999999999999,46.0
1.0,0.0,3.0,0.0,5.0,21.0,1.0,5.0,4.0,0.925,19.0
1.0,0.0,3.0,0.0,5.0,13.0,0.0,5.0,1.0,0.624,26.0
0.9391807014958165,0.0,0.0,0.0,5.0,17.0,6.0,2.0,0.0,0.698,90.0
1.0,0.0,3.0,0.0,5.0,19.0,6.0,5.0,3.0,0.8959999999999999,59.0
1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.92,260.0
0.0,0.0,3.0,0.0,5.0,2.0,3.0,5.0,4.0,0.624,74.0
1.0,0.0,3.0,3.0,5.0,21.0,0.0,5.0,1.0,0.91,20.0
1.0,0.0,3.0,0.0,5.0,3.0,0.0,5.0,1.0,0.878,8.0
1.0,0.0,3.0,0.0,5.0,16.0,0.0,5.0,0.0,0.92,131.0
1.0,0.0,0.0,2.0,5.0,17.0,2.5096681551800293,4.121048068736931,0.0,0.836,45.0
1.0,0.0,0.0,0.0,5.0,2.0,2.3522096878473686,5.0,1.0,0.693,109.0
1.0,0.0,3.0,0.0,2.0,13.0,0.0,5.0,0.0,0.855,70.0
0.0,0.0,3.0,0.0,5.0,21.0,0.0,2.0,4.0,0.92,17.0
0.0,1.0,3.0,2.0,5.0,6.0,3.0,5.0,0.0,0.92,51.0
0.0,0.0,3.0,0.0,5.0,16.0,3.0,5.0,2.0,0.92,60.0
0.9391807014958165,1.0,3.0,3.0,5.0,21.0,1.0,4.0,4.0,0.893,4.0
1.0,1.0,3.0,0.0,5.0,3.0,0.0,5.0,4.0,0.9259999999999999,7.0
0.9391807014958165,0.0,3.0,2.0,5.0,21.0,0.0,5.0,2.0,0.804,164.0
1.0,0.0,3.0,0.0,5.0,12.0,2.519104690629536,4.265252293270814,3.0,0.6659999999999999,290.0
1.0,1.0,3.0,1.0,4.7112075789636245,11.0,6.0,2.0,6.0,0.804,145.0
0.9391807014958165,1.0,3.0,3.0,5.0,13.16345549803646,2.399668263941618,4.285971426504302,1.9286187487476176,0.92,70.0
1.0,1.0,3.0,0.7571737068311549,4.9101329171475365,13.0,2.6220768851688825,4.2473892788022045,0.0,0.624,24.0
1.0,1.0,3.0,2.0,2.0,13.0,2.0,5.0,0.0,0.92,133.0
0.9391807014958165,1.0,0.0,0.0,5.0,11.0,2.6633208015986094,4.094393305687606,0.0,0.55,20.0
1.0,0.0,3.0,0.0,5.0,1.0,6.0,1.0,0.0,0.92,76.0
0.0,1.0,0.0,2.0,5.0,15.0,2.503400423421608,4.122135358209462,3.0,0.698,21.0
0.0,0.0,3.0,0.0,4.0,18.0,5.0,5.0,1.0,0.624,34.0
1.0,1.0,3.0,0.0,5.0,19.0,6.0,5.0,1.0,0.92,15.0
1.0,1.0,3.0,0.0,5.0,21.0,2.384852680909465,4.288541547256298,4.0,0.866,156.0
1.0,0.0,3.0,0.0,5.0,21.0,5.0,5.0,4.0,0.92,15.0
0.9391807014958165,0.0,3.0,2.0,5.0,21.0,2.299012646722181,4.303432574679118,6.0,0.9259999999999999,120.0
0.8940836486938479,0.0,3.0,0.0,3.0,5.0,2.0,4.35530354099765,4.0,0.769,47.0
1.0,0.0,3.0,0.0,5.0,3.0,2.5254321665302824,4.2641546397336585,1.0,0.754,100.0
1.0,0.0,1.0,0.0,5.0,16.0,4.0,5.0,6.0,0.855,102.0
1.0,1.0,3.0,1.0,4.583011249911771,14.0,2.3022361288148785,4.302873383845917,6.0,0.92,52.0
0.9306498158844482,0.0,3.0,1.0,4.576380405305639,19.0,2.379420466612645,4.2894838960429285,3.0,0.9259999999999999,39.0
1.0,0.0,0.0,1.0,4.525399687150255,14.0,2.464539405882264,4.1288767404017666,0.0,0.92,112.0
1.0,1.0,3.0,3.0,5.0,21.0,3.0,5.0,4.0,0.92,14.0
0.9306349269893914,0.0,3.0,0.7571065473331451,4.594062657588656,2.0,2.4684242387503024,4.274044041851529,0.0,0.91,4.0
0.8264380694908949,0.0,3.0,2.0,0.0,21.0,1.0,2.0,4.0,0.91,55.0
1.0,0.0,3.0,0.0,5.0,16.0,2.0,5.0,3.0,0.624,49.0
1.0,0.0,3.0,0.0,5.0,6.0,2.361213812229684,4.292642280033118,4.0,0.91,72.0
1.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,2.0,0.925,141.0
1.0,1.0,3.0,1.0,4.576380405305639,16.0,2.232103917061348,5.0,6.0,0.9259999999999999,28.0
1.0,0.0,3.0,0.0,5.0,4.0,2.0,5.0,0.0,0.92,6.0
1.0,0.0,3.0,0.0,3.0,8.0,5.0,5.0,0.0,0.92,125.0
0.9391807014958165,0.0,3.0,0.0,5.0,21.0,2.2920284355213365,4.3046441548177246,6.0,0.9390000000000001,326.0
1.0,0.0,3.0,0.0,4.0,21.0,0.0,5.0,1.0,0.92,33.0
0.9391807014958165,1.0,3.0,2.0,5.0,16.0,2.0,5.0,4.0,0.804,40.0
0.9256346567008148,0.0,3.0,0.0,5.0,9.0,2.463051768595806,4.274976026573533,0.0,0.92,198.0
0.0,0.0,3.0,2.0,5.0,6.0,2.0,5.0,4.0,0.92,55.0
1.0,1.0,3.0,0.0,5.0,21.0,4.0,5.0,4.0,0.698,32.0
1.0,0.0,3.0,0.0,0.0,21.0,0.0,5.0,4.0,0.92,11.0
1.0,0.0,3.0,0.0,5.0,21.0,6.0,5.0,0.0,0.754,41.0
1.0,0.0,3.0,2.0,5.0,21.0,2.0,4.0,4.0,0.92,87.0
1.0,0.0,3.0,2.0,5.0,1.0,0.0,5.0,3.0,0.855,114.0
0.9318194194128444,0.0,2.623446674040437,0.7560019973471259,4.828352500338593,21.0,2.4752969044276742,4.254546146550527,4.0,0.698,33.0
1.0,0.0,1.0,2.0,5.0,15.0,6.0,0.0,0.0,0.698,15.0
0.9357968852808508,1.0,0.0,1.0,4.594062657588656,13.0,2.4699118760367598,4.127944755679764,0.0,0.91,8.0
0.0,0.0,1.0,1.0,4.629427162154683,11.0,0.0,2.0,0.0,0.878,22.0
1.0,0.0,3.0,2.0,5.0,21.0,5.0,5.0,3.0,0.92,13.0
1.0,0.0,3.0,0.0,5.0,21.0,6.0,4.0,0.0,0.9490000000000001,246.0
1.0,0.0,3.0,2.0,5.0,19.0,2.2351967695279398,5.0,0.0,0.92,22.0
1.0,0.0,3.0,2.0,5.0,21.0,6.0,1.0,0.0,0.92,81.0
0.9391807014958165,0.0,0.0,0.0,5.0,14.0,3.2926822827315103,1.0,0.0,0.7759999999999999,11.0
1.0,1.0,0.0,0.0,5.0,15.0,5.0,3.6890398555035917,1.8571755847399407,0.698,24.0
1.0,0.0,3.0,0.0,5.0,21.0,0.0,1.0,0.0,0.92,50.0
1.0,1.0,0.0,1.0,4.578590686841016,16.0,2.301574778039538,4.1571468915629515,6.0,0.924,15.0
1.0,0.0,3.0,2.0,5.0,21.0,2.2254027367170632,5.0,4.0,0.9390000000000001,31.0
1.0,0.0,3.0,2.0,5.0,21.0,3.0,5.0,6.0,0.9259999999999999,84.0
1.0,0.0,1.0,0.0,5.0,14.0,2.0,5.0,0.0,0.897,42.0
0.9256346567008148,0.0,3.0,0.0,5.0,1.0,2.387777491213186,5.0,4.0,0.624,105.0
0.0,0.0,3.0,0.0,5.0,21.0,3.0,5.0,4.0,0.92,72.0
1.0,0.0,3.0,0.0,5.0,5.0,2.3027240483818843,5.0,4.0,0.789,42.0
1.0,0.0,3.0,0.0,5.0,6.0,3.0,0.0,0.0,0.698,152.0
1.0,0.0,3.0,0.0,5.0,3.0,2.0,5.0,0.0,0.92,60.0
1.0,1.0,0.0,2.0,5.0,11.0,2.4627488826744126,4.129187349902821,6.0,0.624,8.0
1.0,1.0,0.0,2.0,5.0,4.0,2.416306662776451,4.137243874770557,2.0,0.91,17.0
1.0,1.0,3.0,1.0,4.579695827608706,0.0,2.461440027549457,4.2752556219901345,0.0,0.9229999999999999,33.0
1.0,0.0,3.0,2.0,5.0,14.0,0.0,1.0,6.0,0.91,38.0
1.0,0.0,3.0,0.0,2.0,5.0,6.0,0.0,1.0,0.92,178.0
1.0,0.0,3.0,0.0,5.0,6.0,3.0,5.0,0.0,0.92,11.0
1.0,0.0,3.0,1.0,4.6128500506393575,21.0,2.3167417982320173,4.300357025096504,6.0,0.893,87.0
1.0,0.0,3.0,0.0,5.0,4.0,2.365631276637929,4.291875964126265,6.0,0.802,84.0
1.0,0.0,3.0,0.0,5.0,21.0,0.0,0.0,1.0,0.884,32.0
0.9256346567008148,0.0,3.0,2.0,5.0,19.0,0.0,5.0,0.0,0.887,31.0
1.0,1.0,3.0,0.0,5.0,11.0,4.0,4.0,0.0,0.624,39.0
0.9391807014958165,0.0,3.0,0.0,5.0,17.0,2.3099407041372673,5.0,0.0,0.775,12.0
0.9391807014958165,0.0,0.0,0.0,5.0,15.0,2.0,5.0,0.0,0.624,50.0
1.0,0.0,3.0,0.0,5.0,13.0,0.0,5.0,0.0,0.903,55.0
0.9256346567008148,0.0,3.0,0.0,5.0,15.0,3.0,5.0,2.0862246617582163,0.55,7.0
1.0,0.0,3.0,2.0,2.0,11.0,3.0,0.0,0.0,0.92,104.0
0.8354405510968776,0.0,0.0,0.0,1.0,21.0,2.357328979361646,4.1474749785833565,4.0,0.92,90.0
1.0,0.0,3.0,2.0,4.0,21.0,0.0,5.0,4.0,0.92,8.0
1.0,1.0,0.0,0.0,5.0,11.0,2.4627488826744126,4.129187349902821,6.0,0.624,102.0
0.9256346567008148,0.0,3.0,2.0,5.0,20.0,2.387777491213186,5.0,0.0,0.624,202.0
0.9391807014958165,0.0,3.0,0.0,5.0,14.0,0.0,5.0,0.0,0.555,22.0
1.0,1.0,0.0,0.0,5.0,13.0,2.387777491213186,5.0,6.0,0.624,42.0
0.9306802416588652,1.0,3.0,4.0,4.583011249911771,14.0,2.2351967695279398,5.0,6.0,0.92,50.0
1.0,0.0,3.0,2.0,5.0,13.0,3.0,1.0,0.0,0.624,88.0
0.9391807014958165,0.0,3.0,0.0,5.0,15.0,1.0,5.0,3.0,0.754,81.0
1.0,0.0,3.0,2.0,5.0,21.0,2.0,5.0,0.0,0.92,7.0
1.0,1.0,3.0,0.7546466085054642,4.9101329171475365,13.0,2.387777491213186,5.0,6.0,0.624,218.0
1.0,0.0,3.0,0.0,5.0,21.0,2.0,5.0,4.0,0.91,62.0
1.0,0.0,3.0,0.0,5.0,16.0,3.0,5.0,0.0,0.92,83.0
1.0,0.0,3.0,0.0,5.0,19.0,1.0,5.0,4.0,0.9390000000000001,11.0
1.0,1.0,1.0,3.0,5.0,21.0,3.0,4.084601905982936,4.0,0.9259999999999999,10.0
1.0,0.0,3.0,2.0,5.0,1.0,1.0,5.0,0.0,0.9390000000000001,114.0
0.9391807014958165,0.0,3.0,2.0,5.0,13.0,3.0,5.0,0.0,0.624,36.0
0.9391807014958165,1.0,1.61148647946004,2.0,5.0,16.0,2.294991917215402,5.0,0.0,0.804,17.0
1.0,1.0,0.0,0.0,5.0,11.0,2.3090962362558325,4.155842112952146,6.0,0.91,80.0
1.0,0.0,1.0,0.0,5.0,21.0,3.0,4.0,4.0,0.92,108.0
1.0,0.0,3.0,0.0,5.0,11.0,0.0,5.0,1.0,0.92,45.0
1.0,1.0,0.0,0.0,5.0,15.0,2.3037237661013363,4.15677409767415,6.0,0.92,77.0
1.0,0.0,3.0,2.0,5.0,6.0,0.0,5.0,1.0,0.9259999999999999,8.0
0.9391807014958165,1.0,3.0,0.0,5.0,15.0,2.4856161432446893,4.271061690741115,0.0,0.878,28.0
0.0,0.0,3.0,0.0,5.0,19.0,0.0,1.0,4.0,0.727,37.0
0.9256346567008148,1.0,0.0,0.0,5.0,11.0,2.4431092694066057,4.132594315225162,1.0,0.91,108.0
1.0,0.0,3.0,0.0,5.0,4.0,4.0,5.0,1.0,0.92,162.0
0.9358364442430226,0.0,0.0,1.0,4.766464617348044,19.0,2.446511983926277,4.132004032198084,4.0,0.754,41.0
1.0,0.0,3.0,2.0,5.0,10.0,0.0,5.0,3.0,0.903,4.0
0.0,1.0,3.0,3.0,5.0,13.0,1.0,4.0,0.0,0.884,41.0
0.9391807014958165,0.0,3.0,0.0,5.0,8.0,2.0,5.0,1.0,0.903,12.0
1.0,0.0,3.0,0.0,5.0,21.0,3.0,5.0,0.0,0.92,190.0
0.9256346567008148,0.0,3.0,0.0,5.0,17.0,3.0,5.0,4.0,0.624,29.0
1.0,0.0,3.0,0.0,5.0,16.0,0.0,4.0,0.0,0.92,11.0
1.0,1.0,0.0,1.0,4.583011249911771,13.0,2.0,5.0,0.0,0.92,30.0
1.0,0.0,3.0,2.0,5.0,4.0,0.0,4.702251851626967,4.0,0.92,39.0
1.0,0.0,0.0,1.0,4.7112075789636245,19.0,2.526860059674416,4.118065717626517,0.0,0.804,16.0
1.0,1.0,3.0,0.0,5.0,21.0,3.0,5.0,4.0,0.9259999999999999,5.0
1.0,1.0,0.0,1.0,4.828352500338593,18.0,2.4229926035311435,4.136084036845653,6.0,0.698,39.0
1.0,0.0,3.0,2.0,5.0,1.0,3.0,5.0,4.0,0.9259999999999999,29.0
0.9391807014958165,0.0,0.0,2.0,5.0,14.0,3.0,2.0,1.0,0.624,210.0
2.0,1.0,1.0,1.0,4.583011249911771,16.0,3.0,1.0,0.0,0.92,54.0
1.0,0.0,3.0,0.0,5.0,19.0,3.0,5.0,2.0,0.92,44.0
1.0,0.0,3.0,0.0,5.0,6.0,2.361213812229684,4.292642280033118,4.0,0.91,47.0
1.0,0.0,3.0,0.0,5.0,21.0,1.0,2.0,4.0,0.92,74.0
1.0,0.0,3.0,2.0,5.0,16.0,2.387777491213186,5.0,0.0,0.624,8.0
0.9256346567008148,1.0,0.0,0.0,5.0,17.0,2.4627488826744126,4.129187349902821,6.0,0.624,20.0
1.0,0.0,3.0,0.0,5.0,13.0,4.0,5.0,0.0,0.92,162.0
0.8489865958918793,1.0,3.0,0.0,1.0,11.0,3.0,5.0,0.0,0.893,110.0
2.0,0.0,1.0,1.0,4.7576234912065365,13.0,2.3166418844815517,5.0,0.0,0.762,262.0
1.0,0.0,3.0,2.0,5.0,5.0,2.5081805178935705,4.2671473549086985,0.0,0.836,6.0
1.0,0.0,1.0,0.0,5.0,19.0,2.3661275239470365,5.0,0.0,0.6659999999999999,19.0
2.0,1.0,3.0,0.0,5.0,21.0,3.0,5.0,4.0,0.6659999999999999,23.0
1.0,1.0,1.318953828378491,0.0,5.0,20.0,2.6229104808239363,4.165522730236978,0.0,0.624,107.0
1.0,0.0,3.0,2.0,5.0,6.0,2.0,4.35530354099765,4.0,0.897,134.0
1.0,0.0,3.0,2.0,5.0,2.0,3.4611752345680253,0.0,0.0,0.9259999999999999,40.0
1.0,0.0,3.0,0.0,5.0,3.0,3.0,5.0,0.0,0.884,11.0
1.0,0.0,3.0,0.0,5.0,2.0,2.4094465553354967,4.284275145664329,2.0,0.92,102.0
1.0,1.0,0.0,0.0,5.0,11.0,2.4627488826744126,4.129187349902821,6.0,0.624,100.0
1.0,1.0,3.0,2.0,5.0,13.0,2.0,5.0,6.0,0.9229999999999999,30.0
0.9170877708916401,1.0,3.0,1.0,4.525399687150255,15.0,2.463051768595806,4.274976026573533,0.0,0.92,20.0
0.9391807014958165,0.0,3.0,0.0,5.0,5.0,1.0,5.0,2.0,0.92,4.0
0.9306682609483042,1.0,3.0,4.0,4.594062657588656,15.0,2.307608598969374,4.301941399123912,6.0,0.91,15.0
1.0,1.0,3.0,0.0,5.0,20.0,2.6220768851688825,4.2473892788022045,0.0,0.624,14.0
1.0,1.0,3.0,4.0,4.579695827608706,0.0,2.233650343294644,5.0,6.0,0.9229999999999999,103.0
1.0,0.0,1.0,0.0,5.0,15.0,1.0,4.0,1.0,0.92,40.0
1.0,0.0,3.0,3.0,5.0,21.0,0.0,5.0,1.0,0.91,27.0
1.0,1.0,3.0,1.0,4.576380405305639,1.0,0.0,5.0,4.0,0.9259999999999999,46.0
1.0,0.0,3.0,1.0,4.576380405305639,17.0,3.0,5.0,4.0,0.9259999999999999,110.0
1.0,0.0,3.0,0.0,5.0,4.0,3.0,1.0,0.0,0.92,96.0
0.9391807014958165,0.0,3.0,0.0,5.0,15.0,2.0,5.0,1.0,0.92,57.0
